train_loss,val_loss,train_accuracy,val_accuracy
0.6497920069993346,0.6435180319476468,0.5981308411214953,0.5673758865248227
0.6315889836021092,0.6261841353804594,0.6074766355140186,0.5957446808510638
0.6155923160129503,0.6113429541657465,0.6238317757009346,0.624113475177305
0.6003192489494475,0.596784672967402,0.647196261682243,0.6382978723404256
0.5845371476046346,0.5816279809031636,0.6682242990654206,0.6595744680851063
0.569495757033558,0.5672808288052478,0.677570093457944,0.6737588652482269
0.5557744355000709,0.5542926411924469,0.6892523364485982,0.6808510638297872
0.5425724609364823,0.5417437310924126,0.7102803738317757,0.7021276595744681
0.5305079025034807,0.530153440319793,0.7266355140186916,0.7092198581560284
0.518742596593444,0.5191757928232797,0.735981308411215,0.7375886524822695
0.5070151663190137,0.5083367843896455,0.7593457943925234,0.7730496453900709
0.4960879465395481,0.4984186014693369,0.7733644859813084,0.7872340425531915
0.4859860720182382,0.4888320434355859,0.7897196261682243,0.8226950354609929
0.47628407797054373,0.4795645741712361,0.8084112149532711,0.8297872340425532
0.4680488948007569,0.4717476800583854,0.8200934579439252,0.8368794326241135
0.45927066098577657,0.46375294029826214,0.8294392523364486,0.8368794326241135
0.45098474568803626,0.45625183655995555,0.8387850467289719,0.8439716312056738
0.44376733481025477,0.4495092622824891,0.8411214953271028,0.8581560283687943
0.43622810341203816,0.4425678980859107,0.8598130841121495,0.8723404255319149
0.4297845340880377,0.4363817992970074,0.8621495327102804,0.8723404255319149
0.4236148740410439,0.43062168282191304,0.8738317757009346,0.8723404255319149
0.41785099045287427,0.42530325305971695,0.8761682242990654,0.8794326241134752
0.41204689426710117,0.4199314649097552,0.8785046728971962,0.8794326241134752
0.4065685426325189,0.41483206713921683,0.883177570093458,0.8794326241134752
0.40140937259682635,0.410016173832568,0.8855140186915887,0.8794326241134752
0.39643318018646645,0.4052793045899883,0.8855140186915887,0.8794326241134752
0.3915198606297749,0.4007322480792883,0.8925233644859814,0.8794326241134752
0.38652116711986945,0.3960426927311402,0.8925233644859814,0.8865248226950354
0.3818733030308637,0.391721061384018,0.8925233644859814,0.8865248226950354
0.3774849478348515,0.38752023593848545,0.8948598130841121,0.8865248226950354
0.3732061435048729,0.38350491217405486,0.897196261682243,0.8865248226950354
0.36913655341811036,0.379806414511643,0.9042056074766355,0.8936170212765957
0.3650309470882736,0.37609619511086967,0.9042056074766355,0.8936170212765957
0.36121989321113757,0.3724351964652212,0.9042056074766355,0.8936170212765957
0.35768639835953003,0.36919227572010116,0.9065420560747663,0.8936170212765957
0.35418324999344064,0.36602803177871707,0.9065420560747663,0.8936170212765957
0.35067526521495357,0.36266296009157484,0.9065420560747663,0.8936170212765957
0.3474380854708566,0.35956483101068387,0.9088785046728972,0.8936170212765957
0.34413374362089083,0.35650276823733207,0.9112149532710281,0.8936170212765957
0.34077209155006444,0.35341658399874765,0.9135514018691588,0.8936170212765957
0.33757992162373357,0.3505351841322981,0.9135514018691588,0.8936170212765957
0.33438440886246185,0.3476834255795137,0.9182242990654206,0.8936170212765957
0.3315470721043682,0.345062469664891,0.9182242990654206,0.8936170212765957
0.3286434613996634,0.34243731299206276,0.9182242990654206,0.8936170212765957
0.3259046055116108,0.34001874328023507,0.9182242990654206,0.8936170212765957
0.32333569303731885,0.33769828124821305,0.9205607476635514,0.8936170212765957
0.3207982161186212,0.3354645996482094,0.9205607476635514,0.8936170212765957
0.31813448835772845,0.3329938071896994,0.9228971962616822,0.8936170212765957
0.3155491554077646,0.3307515590263657,0.9228971962616822,0.900709219858156
0.3131074751191221,0.3284930575881821,0.9252336448598131,0.900709219858156
0.3106454694147375,0.32626992185477455,0.9252336448598131,0.900709219858156
0.3083672959092246,0.3242597960680025,0.927570093457944,0.900709219858156
0.30607524498969857,0.3222321541599378,0.927570093457944,0.900709219858156
0.3038583422783597,0.3202767715975559,0.927570093457944,0.900709219858156
0.3015835584976134,0.318132224760394,0.927570093457944,0.9078014184397163
0.29957592539254524,0.31641681296971186,0.927570093457944,0.9078014184397163
0.29766320665082147,0.3148413965323988,0.927570093457944,0.9078014184397163
0.29552759545501067,0.3129332438685032,0.927570093457944,0.9078014184397163
