train_loss,val_loss,train_accuracy,val_accuracy
0.947413084435978,1.0483505539063973,0.4369158878504673,0.41134751773049644
0.7274527030138216,0.7673442518206391,0.5677570093457944,0.5319148936170213
0.6168669130200201,0.6163888350285145,0.719626168224299,0.6595744680851063
0.5633207969564729,0.5432978178455005,0.7967289719626168,0.7872340425531915
0.530310614902689,0.5047752008465339,0.8551401869158879,0.8865248226950354
0.5087860001173548,0.4812202001322509,0.8878504672897196,0.9148936170212766
0.4903351982206693,0.461368008650552,0.9042056074766355,0.9148936170212766
0.4705987389856311,0.4403126002205581,0.9088785046728972,0.9290780141843972
0.45145094910953304,0.42037695407201175,0.9135514018691588,0.9432624113475178
0.43239024295026685,0.4012773659261765,0.9182242990654206,0.9432624113475178
0.41389743421788894,0.38299238306982,0.9205607476635514,0.9432624113475178
0.39527075426962915,0.3646299118416339,0.9345794392523364,0.9574468085106383
0.3760353149371861,0.3460997213007084,0.9369158878504673,0.9574468085106383
0.3577457696245287,0.3284294190359762,0.9369158878504673,0.9574468085106383
0.3414374048364512,0.31165443347798594,0.9415887850467289,0.9645390070921985
0.3253764381732189,0.29647317429758524,0.9415887850467289,0.9645390070921985
0.31043522755278674,0.282116752944927,0.9415887850467289,0.9645390070921985
0.29624711135712717,0.2683590741814081,0.9415887850467289,0.9645390070921985
0.2834006321405629,0.2567158098966228,0.9439252336448598,0.9645390070921985
0.27054015251790414,0.2444090416869635,0.9462616822429907,0.9645390070921985
0.259230301306994,0.2335985013143319,0.9462616822429907,0.9645390070921985
0.24863953383225545,0.22445443837096787,0.9532710280373832,0.9645390070921985
0.23860756781444387,0.21514859558212535,0.9509345794392523,0.9645390070921985
0.22920268324854615,0.2067799341955241,0.9509345794392523,0.9645390070921985
0.2201946567714214,0.19824508802505,0.9509345794392523,0.9645390070921985
0.2125129547132325,0.19108075061723945,0.9509345794392523,0.9645390070921985
0.20521351468223936,0.18451566377502018,0.9532710280373832,0.9645390070921985
0.19873278865414987,0.17843051115395495,0.955607476635514,0.9645390070921985
0.19312016783973582,0.17311963612189932,0.955607476635514,0.9645390070921985
0.1873699851458279,0.16815309430485764,0.955607476635514,0.9645390070921985
0.18243130245980008,0.16392583516001993,0.9579439252336449,0.9645390070921985
0.17768468207719304,0.16000700556149108,0.9602803738317757,0.9716312056737588
0.17348788601942752,0.1564623464698054,0.9579439252336449,0.9716312056737588
0.16967918893921446,0.15341945138512733,0.9626168224299065,0.9716312056737588
0.16594602403796652,0.1506839167357973,0.9602803738317757,0.9716312056737588
0.1622818930165951,0.14814943937610198,0.9602803738317757,0.9716312056737588
0.1589686464164885,0.1454125327161453,0.9626168224299065,0.9716312056737588
0.15569526248419222,0.14281621606536352,0.9626168224299065,0.9716312056737588
0.15243981922614303,0.14097023891242028,0.9626168224299065,0.9716312056737588
0.14975766081216482,0.13895014972741243,0.9649532710280374,0.9716312056737588
0.14702407786060953,0.1376266608781113,0.9672897196261683,0.9645390070921985
0.14457274784898136,0.13583497909773243,0.9672897196261683,0.9645390070921985
0.14260703045428022,0.13420891231942722,0.9649532710280374,0.9716312056737588
0.1403854869612241,0.13283113804847735,0.9649532710280374,0.9716312056737588
0.13794431375333452,0.13151942532364155,0.9672897196261683,0.9716312056737588
0.13582062887938492,0.1300745794924151,0.9672897196261683,0.9716312056737588
0.13314517018935335,0.1294046209372304,0.9672897196261683,0.9645390070921985
0.13106513778994391,0.12802909494669368,0.9672897196261683,0.9645390070921985
0.12893378138786318,0.12684813480182347,0.9649532710280374,0.9645390070921985
0.12703471872286465,0.12561361157084172,0.9672897196261683,0.9645390070921985
0.1251066136303395,0.1244949719217939,0.9672897196261683,0.9645390070921985
0.12317002746770944,0.12376330893811237,0.9626168224299065,0.9645390070921985
0.12143401748439198,0.12274412473911606,0.9626168224299065,0.9645390070921985
0.11955640589537098,0.12193561882147665,0.9626168224299065,0.9645390070921985
0.11804629916136528,0.12078664742526615,0.9672897196261683,0.9645390070921985
0.11639676979724349,0.12021228104951148,0.9649532710280374,0.9645390070921985
0.11471433298584804,0.12044061120244574,0.9672897196261683,0.9645390070921985
0.11322502199525658,0.11948262969145387,0.9672897196261683,0.9645390070921985
0.11159718296260056,0.1191468062120281,0.9672897196261683,0.9645390070921985
0.11017875850783658,0.11842595978925216,0.969626168224299,0.9645390070921985
0.10885686099554145,0.11768388849142634,0.969626168224299,0.9645390070921985
0.10754474193127349,0.11744190136997568,0.9719626168224299,0.9645390070921985
0.10620754167674624,0.11686251173207797,0.9719626168224299,0.9645390070921985
0.10510502501873614,0.11626508302211858,0.9719626168224299,0.9645390070921985
