train_loss,val_loss,train_accuracy,val_accuracy
0.829820167574846,0.7471584783309828,0.45093457943925236,0.475177304964539
0.8105011751026179,0.7278267794802215,0.46261682242990654,0.5035460992907801
0.7915134942854589,0.7089855031785849,0.4742990654205608,0.5106382978723404
0.7741219655617269,0.6915705933500167,0.49065420560747663,0.5106382978723404
0.7559540849915989,0.6734797671106365,0.5046728971962616,0.5602836879432624
0.738683431099797,0.6563888545453612,0.514018691588785,0.5673758865248227
0.72366201752279,0.6417567033834165,0.5186915887850467,0.5673758865248227
0.7091886250895636,0.6277561855238779,0.5373831775700935,0.5815602836879432
0.6957636871524809,0.6146762594630061,0.5490654205607477,0.6028368794326241
0.6828890328538456,0.6022082857174234,0.5677570093457944,0.624113475177305
0.6704760949540061,0.590295603639419,0.5841121495327103,0.6312056737588653
0.6583704240475016,0.5789039751088556,0.602803738317757,0.6524822695035462
0.6468324591104185,0.5680217422034525,0.6144859813084113,0.6879432624113475
0.636212838272189,0.5580656628862879,0.6308411214953271,0.7021276595744681
0.6258105574798203,0.5484181390372741,0.6425233644859814,0.7021276595744681
0.615870460671065,0.5392996949017669,0.6495327102803738,0.7092198581560284
0.6058092470267228,0.5302137772275891,0.6565420560747663,0.7163120567375887
0.5967751625989929,0.5219820754534266,0.6612149532710281,0.723404255319149
0.5879399457143194,0.5140870007947678,0.6682242990654206,0.7375886524822695
0.579320415564921,0.5061477963431491,0.6705607476635514,0.7588652482269503
0.5711497466852505,0.4987832764179586,0.6752336448598131,0.7659574468085106
0.56376626395185,0.49222223257831127,0.6869158878504673,0.7943262411347518
0.5563880771538595,0.4857549716442237,0.6962616822429907,0.8014184397163121
0.5491198091926591,0.47935581630791607,0.7032710280373832,0.8014184397163121
0.5416859451445911,0.4727470536623352,0.7102803738317757,0.8014184397163121
0.5345601388138459,0.46642886949706863,0.719626168224299,0.8085106382978723
0.5275646375917912,0.4603195923695627,0.7219626168224299,0.8156028368794326
0.5208064251594166,0.4544168004793662,0.7336448598130841,0.8226950354609929
0.5143452632938543,0.44878836080825757,0.7523364485981309,0.8297872340425532
0.5080949515012474,0.4434581492148103,0.7523364485981309,0.8297872340425532
0.5015770453025475,0.437850141492637,0.764018691588785,0.8297872340425532
0.49566807119285117,0.4328465809778213,0.7733644859813084,0.8368794326241135
0.4895446486683173,0.42765964188664796,0.780373831775701,0.8439716312056738
0.48359957345766225,0.4225397055152938,0.7827102803738317,0.8439716312056738
0.4780950533567166,0.4179736249217346,0.7873831775700935,0.851063829787234
0.47275022944673,0.4135175808984926,0.7873831775700935,0.851063829787234
0.46719771956745043,0.4088485972511479,0.7920560747663551,0.8581560283687943
0.4622757749087358,0.40467782645711325,0.7920560747663551,0.8581560283687943
0.4574162218603856,0.4006724133998412,0.7967289719626168,0.8652482269503546
0.4524251917376121,0.39653534132224577,0.8037383177570093,0.8652482269503546
0.4476957647775897,0.39269404547924275,0.8084112149532711,0.8723404255319149
0.44304601234198293,0.38888881182578644,0.8084112149532711,0.8723404255319149
0.4388242733733271,0.3854647982715462,0.8084112149532711,0.8723404255319149
0.434291814541313,0.3817869857864838,0.8154205607476636,0.8723404255319149
0.43003545060062076,0.37838261470907764,0.822429906542056,0.8794326241134752
0.426029159664429,0.37515289754614906,0.8271028037383178,0.8794326241134752
0.42191919328349403,0.37189130742376175,0.8341121495327103,0.8794326241134752
0.4179896666363843,0.3687720773266012,0.8341121495327103,0.8794326241134752
0.41425521737494575,0.36580750605910406,0.8341121495327103,0.8794326241134752
0.4106398603226414,0.3629548950784874,0.8387850467289719,0.8794326241134752
0.40707805556900895,0.3601285425108699,0.8387850467289719,0.8794326241134752
0.4037094578157714,0.35747153834429085,0.8387850467289719,0.8794326241134752
0.40003468675862186,0.3546121642752649,0.8411214953271028,0.8794326241134752
0.3967282729371583,0.35201569428878604,0.8411214953271028,0.8794326241134752
0.39322454993750466,0.34922311090817504,0.8457943925233645,0.8865248226950354
0.3898497235284063,0.34656132625893415,0.8504672897196262,0.8865248226950354
0.38673450467632275,0.34423493556682333,0.8504672897196262,0.8936170212765957
0.3835192739849108,0.3417805580253052,0.852803738317757,0.8936170212765957
0.3804212890690838,0.339411297890662,0.8551401869158879,0.900709219858156
0.37749380026468304,0.33716438685622885,0.8574766355140186,0.900709219858156
0.3744804984818201,0.334866492755861,0.8598130841121495,0.900709219858156
0.3717643267041491,0.3327941174243845,0.8598130841121495,0.900709219858156
